date,location,tweetcreatedts,sentiment
20220802,Croatia,25,-0.4
20220802,Cuba,37,-0.216216216
20220802,Cyprus,28,-0.321428571
20220802,Czech Republic,70,-0.228571429
20220802,Denmark,92,-0.152173913
20220802,Djibouti,2,-0.5
20220802,Dominican Republic,18,-0.055555556
20220802,Ecuador,33,-0.03030303
20220802,Egypt,81,-0.185185185
20220802,El Salvador,17,-0.176470588
20220802,England,1806,-0.287929125
20220802,Eritrea,9,-0.111111111
20220802,Estonia,114,-0.184210526
20220802,Ethiopia,53,-0.433962264
20220802,Fiji,8,-0.5
20220802,Finland,383,-0.339425587
20220802,France,779,-0.238767651
20220802,Gabon,1,0
20220802,Gambia,1,-1
20220802,Georgia,169,-0.24852071
20220802,Germany,704,-0.303977273
20220802,Ghana,155,-0.04516129
20220802,Greece,114,-0.263157895
20220802,Greenland,5,-0.4
20220802,Guatemala,19,-0.421052632
20220802,Guinea,1,-1
20220802,Guyana,2,0.5
20220802,Haiti,9,-0.444444444
20220802,Honduras,14,0.142857143
20220802,Hungary,31,-0.096774194
20220802,Iceland,14,0.071428571
20220802,India,3798,-0.120063191
20220802,Indonesia,533,-0.230769231
20220802,Iran,34,-0.323529412
20220802,Iraq,27,-0.148148148
20220802,Ireland,468,-0.382478632
20220802,Israel,97,-0.340206186
20220802,Italy,228,-0.192982456
20220802,Ivory Coast,1,0
20220802,Jamaica,21,-0.333333333
20220802,Japan,365,-0.106849315
20220802,Jordan,13,-0.307692308
20220802,Kazakhstan,17,-0.117647059
20220802,Kenya,374,-0.168449198
20220802,Kosovo,18,0
20220802,Kuwait,30,-0.166666667
20220802,Kyrgyzstan,3,0.333333333
20220802,Laos,1,1
20220802,Latvia,62,-0.370967742
20220802,Lebanon,34,-0.088235294
20220802,Lesotho,5,-0.8
20220802,Liberia,9,-0.222222222
20220802,Libya,7,-0.142857143
20220802,Lithuania,76,-0.5
20220802,Luxembourg,37,-0.162162162
20220802,Macedonia,7,-0.142857143
20220802,Madagascar,2,0
20220802,Malawi,3,0
20220802,Malaysia,272,-0.338235294
20220802,Mali,26,-0.038461538
20220802,Mexico,144,-0.215277778
20220802,Moldova,3,0.666666667
20220802,Mongolia,33,-0.03030303
20220802,Montenegro,3,0.333333333
20220802,Morocco,10,-0.3
20220802,Myanmar,27,-0.037037037
20220802,Namibia,15,-0.333333333
20220802,Nepal,47,-0.170212766
20220802,Netherlands,407,-0.257985258
20220802,New Zealand,130,-0.2
20220802,Nicaragua,11,0.090909091
20220802,Niger,777,-0.001287001
20220802,North Korea,9,-0.666666667
20220802,Norway,182,-0.340659341
20220802,Oman,11,0
20220802,Pakistan,1055,-0.171563981
20220802,Panama,38,-0.5
20220802,Papua New Guinea,13,-0.615384615
20220802,Paraguay,16,0.25
20220802,Peru,51,-0.058823529
20220802,Philippines,159,0.012578616
20220802,Poland,221,-0.366515837
20220802,Portugal,241,-0.282157676
20220802,Puerto Rico,57,-0.263157895
20220802,Qatar,47,-0.361702128
20220802,Republic of Serbia,26,-0.269230769
20220802,Romania,86,-0.255813953
20220802,Russia,196,-0.352040816
20220802,Rwanda,8,0.125
20220802,Saudi Arabia,76,-0.25
20220802,Senegal,3,-0.666666667
20220802,Sierra Leone,1,1
20220802,Slovakia,19,-0.210526316
20220802,Slovenia,40,-0.275
20220802,Somalia,18,-0.222222222
20220802,Somaliland,19,0.473684211
20220802,South Africa,533,-0.242026266
20220802,South Korea,12,0
20220802,South Sudan,2,0
20220802,Spain,157,-0.101910828
20220802,Sri Lanka,182,-0.175824176
20220802,Sudan,4,0.25
20220802,Suriname,1,0
20220802,Swaziland,9,-0.222222222
20220802,Sweden,288,-0.263888889
20220802,Switzerland,225,-0.248888889
20220802,Syria,24,-0.5
20220802,Taiwan,769,0.244473342
20220802,Tajikistan,2,0
20220802,Thailand,361,-0.058171745
20220802,The Bahamas,1,0
20220802,Togo,3,-0.333333333
20220802,Trinidad and Tobago,23,-0.260869565
20220802,Tunisia,4,-0.5
20220802,Turkey,165,-0.206060606
20220802,USA,4200,-0.226666667
20220802,Uganda,85,-0.258823529
20220802,Ukraine,1912,-0.27458159
20220802,United Arab Emirates,173,-0.144508671
20220802,Uruguay,15,-0.2
20220802,Uzbekistan,4,-0.25
20220802,Vanuatu,1,0
20220802,Venezuela,166,-0.168674699
20220802,Vietnam,21,-0.047619048
20220802,Yemen,21,-0.333333333
20220802,Zambia,8,-0.125
20220802,Zimbabwe,27,-0.259259259
20220803,Afghanistan,31,-0.612903226
20220803,Albania,2,0
20220803,Algeria,6,0.333333333
20220803,Antarctica,14,-0.5
20220803,Argentina,79,-0.088607595
20220803,Armenia,47,-0.468085106
20220803,Australia,691,-0.138929088
20220803,Austria,83,-0.313253012
20220803,Azerbaijan,45,-0.044444444
20220803,Bangladesh,119,-0.134453782
20220803,Belarus,7,-0.285714286
20220803,Belgium,283,-0.166077739
20220803,Belize,10,-0.3
20220803,Benin,4,0
20220803,Bhutan,1,-1
20220803,Bolivia,8,-0.125
20220803,Bosnia and Herzegovina,2,-0.5
20220803,Botswana,5,-0.4
20220803,Brazil,83,-0.228915663
20220803,Brunei,1,-1
20220803,Bulgaria,64,-0.5
20220803,Burundi,1,-1
20220803,Cambodia,35,0.314285714
20220803,Cameroon,7,0.142857143
20220803,Canada,1025,-0.236097561
20220803,Central African Republic,5,0
20220803,Chad,2,0.5
20220803,Chile,44,-0.204545455
20220803,China,436,-0.128440367
20220803,Colombia,63,-0.126984127
20220803,Costa Rica,15,-0.266666667
20220803,Croatia,24,-0.375
20220803,Cuba,34,0.235294118
20220803,Cyprus,36,-0.166666667
20220803,Czech Republic,51,-0.196078431
20220803,Denmark,81,-0.271604938
20220803,Djibouti,10,-0.1
20220803,Dominican Republic,8,0
20220803,East Timor,1,-1
20220803,Ecuador,36,-0.138888889
20220803,Egypt,43,-0.255813953
20220803,El Salvador,4,0.25
20220803,England,1581,-0.268184693
20220803,Eritrea,1,-1
20220803,Estonia,96,-0.0625
20220803,Ethiopia,25,-0.36
20220803,Falkland Islands,1,0
20220803,Fiji,7,0.142857143
20220803,Finland,381,-0.220472441
20220803,France,653,-0.228177642
20220803,Gabon,1,-1
20220803,Gambia,1,1
20220803,Georgia,119,-0.092436975
20220803,Germany,641,-0.322932917
20220803,Ghana,85,0.035294118
20220803,Greece,47,-0.234042553
20220803,Greenland,2,0.5
20220803,Guatemala,14,-0.071428571
20220803,Guinea,1,-1
20220803,Guyana,1,0
20220803,Haiti,6,-0.166666667
20220803,Honduras,7,0.857142857
20220803,Hungary,29,-0.24137931
20220803,Iceland,13,-0.461538462
20220803,India,3624,-0.097406181
20220803,Indonesia,441,-0.247165533
20220803,Iran,26,-0.115384615
20220803,Iraq,9,-0.444444444
20220803,Ireland,388,-0.381443299
20220803,Israel,86,-0.209302326
20220803,Italy,174,-0.091954023
20220803,Ivory Coast,1,-1
20220803,Jamaica,21,-0.238095238
20220803,Japan,417,0.057553957
20220803,Jordan,8,-0.375
20220803,Kazakhstan,18,-0.055555556
20220803,Kenya,221,-0.153846154
20220803,Kosovo,12,0.166666667
20220803,Kuwait,11,-0.272727273
20220803,Kyrgyzstan,1,1
20220803,Laos,2,-0.5
20220803,Latvia,59,-0.237288136
20220803,Lebanon,27,-0.37037037
20220803,Lesotho,4,-0.75
20220803,Liberia,10,0.1
20220803,Libya,1,0
20220803,Lithuania,98,-0.387755102
20220803,Luxembourg,22,-0.181818182
20220803,Macedonia,7,-0.142857143
20220803,Malawi,2,-1
20220803,Malaysia,177,-0.440677966
20220803,Mali,10,0
20220803,Mexico,132,-0.121212121
20220803,Moldova,5,-0.4
20220803,Mongolia,25,-0.04
20220803,Morocco,10,0.1
20220803,Myanmar,15,0.2
20220803,Namibia,6,-0.333333333
20220803,Nepal,47,0.021276596
20220803,Netherlands,295,-0.237288136
20220803,New Zealand,103,-0.116504854
20220803,Nicaragua,11,-0.272727273
20220803,Niger,693,0.012987013
20220803,North Korea,4,-0.25
20220803,Norway,166,-0.246987952
20220803,Oman,6,-0.333333333
20220803,Pakistan,592,-0.184121622
20220803,Panama,31,-0.322580645
20220803,Papua New Guinea,5,-0.4
20220803,Paraguay,9,0.222222222
20220803,Peru,34,-0.058823529
20220803,Philippines,103,0.155339806
20220803,Poland,180,-0.344444444
20220803,Portugal,182,-0.274725275
20220803,Puerto Rico,36,-0.138888889
20220803,Qatar,20,-0.15
20220803,Republic of Serbia,6,-0.666666667
20220803,Romania,93,-0.279569892
20220803,Russia,119,-0.226890756
20220803,Rwanda,15,-0.2
20220803,Saudi Arabia,56,-0.178571429
20220803,Sierra Leone,2,0
20220803,Slovakia,20,-0.1
20220803,Slovenia,26,-0.461538462
20220803,Somalia,8,-0.375
20220803,Somaliland,18,0.388888889
20220803,South Africa,453,-0.136865342
20220803,South Korea,33,-0.090909091
20220803,Spain,153,-0.065359477
20220803,Sri Lanka,122,-0.131147541
20220803,Sudan,5,-0.4
20220803,Swaziland,3,-0.333333333
20220803,Sweden,311,-0.263665595
20220803,Switzerland,131,-0.27480916
20220803,Syria,24,-0.083333333
20220803,Taiwan,941,0.516471838
20220803,Thailand,767,0.028683181
20220803,Trinidad and Tobago,12,-0.25
20220803,Tunisia,5,0
20220803,Turkey,78,-0.256410256
20220803,USA,3201,-0.208997188
20220803,Uganda,65,-0.215384615
20220803,Ukraine,1850,-0.278378378
20220803,United Arab Emirates,87,-0.172413793
20220803,Uruguay,16,-0.4375
20220803,Uzbekistan,2,0.5
20220803,Vanuatu,1,-1
20220803,Venezuela,97,-0.164948454
20220803,Vietnam,50,-0.12
20220803,Yemen,5,-0.6
20220803,Zambia,3,-0.333333333
20220803,Zimbabwe,22,-0.136363636
20220804,Afghanistan,21,-0.238095238
20220804,Albania,2,-1
20220804,Algeria,2,0
20220804,Angola,1,0
20220804,Antarctica,3,-0.666666667
20220804,Argentina,69,-0.231884058
20220804,Armenia,60,-0.266666667
20220804,Australia,597,-0.291457286
20220804,Austria,65,-0.430769231
20220804,Azerbaijan,32,-0.1875
20220804,Bangladesh,93,-0.129032258
20220804,Belarus,6,-0.666666667
20220804,Belgium,229,-0.244541485
20220804,Belize,11,0.090909091
20220804,Benin,6,0
20220804,Bolivia,2,0
20220804,Botswana,15,0.133333333
20220804,Brazil,35,-0.4
20220804,Brunei,1,0
20220804,Bulgaria,70,-0.471428571
20220804,Burkina Faso,2,0
20220804,Burundi,1,-1
20220804,Cambodia,17,0.058823529
20220804,Cameroon,3,0
20220804,Canada,867,-0.392156863
20220804,Central African Republic,3,-0.333333333
20220804,Chad,1,0
20220804,Chile,34,-0.205882353
20220804,China,390,-0.107692308
20220804,Colombia,39,-0.230769231
20220804,Costa Rica,8,-0.375
20220804,Croatia,7,-0.571428571
20220804,Cuba,17,-0.176470588
20220804,Cyprus,20,-0.2
20220804,Czech Republic,52,-0.384615385
20220804,Democratic Republic of the Congo,1,-1
20220804,Denmark,61,-0.196721311
20220804,Dominican Republic,2,0.5
20220804,Ecuador,25,-0.24
20220804,Egypt,31,-0.290322581
20220804,El Salvador,6,0
20220804,England,1170,-0.38974359
20220804,Eritrea,2,-0.5
20220804,Estonia,118,-0.347457627
20220804,Ethiopia,27,-0.62962963
20220804,Falkland Islands,2,-0.5
20220804,Fiji,10,-0.3
20220804,Finland,315,-0.180952381
20220804,France,528,-0.340909091
20220804,Gambia,1,-1
20220804,Georgia,144,-0.451388889
20220804,Germany,524,-0.339694656
20220804,Ghana,47,-0.170212766
20220804,Greece,46,-0.282608696
20220804,Greenland,2,0
20220804,Guatemala,9,0
20220804,Guinea,2,-0.5
20220804,Guyana,2,0
20220804,Honduras,11,0.181818182
20220804,Hungary,17,-0.176470588
20220804,Iceland,8,-0.25
20220804,India,2269,-0.124724548
20220804,Indonesia,517,-0.417794971
20220804,Iran,20,-0.3
20220804,Iraq,7,0.142857143
20220804,Ireland,355,-0.4
20220804,Israel,108,-0.268518519
20220804,Italy,156,-0.352564103
20220804,Ivory Coast,2,-0.5
20220804,Jamaica,8,-0.125
20220804,Japan,271,-0.088560886
20220804,Jordan,11,-0.636363636
20220804,Kazakhstan,10,-0.2
20220804,Kenya,150,-0.073333333
20220804,Kosovo,4,-0.5
20220804,Kuwait,25,0.04
20220804,Kyrgyzstan,2,0.5
20220804,Laos,2,0.5
20220804,Latvia,61,-0.459016393
20220804,Lebanon,15,-0.533333333
20220804,Lesotho,1,0
20220804,Liberia,3,0
20220804,Libya,4,-0.5
20220804,Lithuania,62,-0.306451613
20220804,Luxembourg,40,-0.45
20220804,Macedonia,7,-0.142857143
20220804,Madagascar,1,-1
20220804,Malawi,5,-0.6
20220804,Malaysia,128,-0.2109375
20220804,Mali,15,-0.466666667
20220804,Mexico,93,-0.462365591
20220804,Moldova,6,0.166666667
20220804,Mongolia,19,-0.105263158
20220804,Montenegro,2,-1
20220804,Morocco,10,0.1
20220804,Myanmar,18,0
20220804,Namibia,7,-0.571428571
20220804,Nepal,20,-0.2
20220804,Netherlands,316,-0.439873418
20220804,New Zealand,85,-0.235294118
20220804,Nicaragua,6,-0.333333333
20220804,Niger,392,-0.025510204
20220804,North Korea,7,-0.428571429
20220804,Norway,141,-0.24822695
20220804,Oman,3,-0.333333333
20220804,Pakistan,580,-0.118965517
20220804,Panama,9,-0.444444444
20220804,Papua New Guinea,4,-0.25
20220804,Paraguay,3,0
20220804,Peru,13,-0.153846154
20220804,Philippines,59,-0.118644068
20220804,Poland,125,-0.328
20220804,Portugal,139,-0.316546763
20220804,Puerto Rico,17,-0.235294118
20220804,Qatar,20,-0.5
20220804,Republic of Serbia,9,-0.444444444
20220804,Romania,61,-0.31147541
20220804,Russia,199,-0.331658291
20220804,Rwanda,7,-0.142857143
20220804,Saudi Arabia,46,-0.108695652
20220804,Sierra Leone,2,0.5
20220804,Slovakia,15,-0.4
20220804,Slovenia,15,-0.333333333
20220804,Solomon Islands,1,0
20220804,Somalia,10,-0.3
20220804,Somaliland,4,0.25
20220804,South Africa,220,-0.25
20220804,South Korea,16,-0.375
20220804,South Sudan,2,0
20220804,Spain,154,-0.058441558
20220804,Sri Lanka,80,-0.1375
20220804,Sudan,8,-0.125
20220804,Suriname,2,-1
20220804,Swaziland,7,-0.285714286
20220804,Sweden,222,-0.243243243
20220804,Switzerland,136,-0.433823529
20220804,Syria,26,-0.423076923
20220804,Taiwan,341,0.105571848
20220804,Thailand,187,-0.037433155
20220804,Trinidad and Tobago,8,-0.125
20220804,Tunisia,1,0
20220804,Turkey,76,-0.210526316
20220804,USA,2973,-0.303060881
20220804,Uganda,58,-0.327586207
20220804,Ukraine,1928,-0.427385892
20220804,United Arab Emirates,98,-0.12244898
20220804,Uruguay,10,-0.1
20220804,Uzbekistan,4,-0.5
20220804,Venezuela,53,-0.20754717
20220804,Vietnam,30,-0.2
20220804,West Bank,1,1
20220804,Yemen,1,0
20220804,Zambia,11,-0.090909091
20220804,Zimbabwe,10,-0.4
20220805,Afghanistan,12,-0.75
20220805,Albania,12,-0.25
20220805,Algeria,8,-0.75
20220805,Angola,1,0
20220805,Antarctica,15,-0.266666667
20220805,Argentina,59,-0.322033898
20220805,Armenia,45,-0.266666667
20220805,Australia,448,-0.379464286
20220805,Austria,59,-0.406779661
20220805,Azerbaijan,20,-0.1
20220805,Bangladesh,54,-0.111111111
20220805,Belarus,9,-0.666666667
20220805,Belgium,222,-0.225225225
20220805,Belize,8,-0.375
20220805,Benin,2,0
20220805,Bolivia,1,-1
20220805,Bosnia and Herzegovina,4,-0.25
20220805,Botswana,2,0.5
20220805,Brazil,48,-0.270833333
20220805,Brunei,1,-1
20220805,Bulgaria,84,-0.392857143
20220805,Burkina Faso,2,-0.5
20220805,Cambodia,6,-0.666666667
20220805,Cameroon,2,0
20220805,Canada,987,-0.291793313
20220805,Central African Republic,2,0
20220805,Chad,2,0
20220805,Chile,13,-0.384615385
20220805,China,217,-0.133640553
20220805,Colombia,37,-0.216216216
20220805,Costa Rica,12,-0.333333333
20220805,Croatia,25,-0.24
20220805,Cuba,6,-0.166666667
20220805,Cyprus,24,-0.333333333
20220805,Czech Republic,43,-0.465116279
20220805,Denmark,86,-0.430232558
20220805,Dominican Republic,2,-0.5
20220805,Ecuador,19,-0.210526316
20220805,Egypt,26,-0.384615385
20220805,El Salvador,5,-0.2
20220805,England,1246,-0.365168539
20220805,Eritrea,2,-1
20220805,Estonia,106,-0.339622642
20220805,Ethiopia,22,-0.409090909
20220805,Fiji,2,-0.5
20220805,Finland,333,-0.345345345
20220805,France,521,-0.370441459
20220805,Gambia,1,0
20220805,Georgia,99,-0.444444444
20220805,Germany,684,-0.397660819
20220805,Ghana,36,-0.222222222
20220805,Greece,46,-0.413043478
20220805,Guatemala,6,-0.166666667
20220805,Guinea,2,0
20220805,Haiti,7,-0.428571429
20220805,Honduras,1,0
20220805,Hungary,22,-0.363636364
20220805,Iceland,4,0
20220805,India,1186,-0.20994941
20220805,Indonesia,382,-0.452879581
20220805,Iran,28,-0.357142857
20220805,Iraq,7,0
20220805,Ireland,428,-0.41588785
20220805,Israel,55,-0.181818182
20220805,Italy,151,-0.410596026
20220805,Jamaica,3,-0.666666667
20220805,Japan,187,-0.35828877
20220805,Jordan,9,-0.777777778
20220805,Kazakhstan,9,-0.111111111
20220805,Kenya,61,-0.278688525
20220805,Kosovo,6,0
20220805,Kuwait,3,-1
20220805,Latvia,97,-0.402061856
20220805,Lebanon,12,-0.5
20220805,Lesotho,4,-0.75
20220805,Liberia,1,0
20220805,Libya,4,-0.25
20220805,Lithuania,60,-0.416666667
20220805,Luxembourg,34,-0.529411765
20220805,Macedonia,1,-1
20220805,Madagascar,2,0
20220805,Malawi,2,0
20220805,Malaysia,55,-0.181818182
20220805,Mali,9,-0.444444444
20220805,Mexico,79,-0.291139241
20220805,Moldova,4,0
20220805,Mongolia,27,-0.148148148
20220805,Montenegro,3,-0.333333333
20220805,Morocco,5,0
20220805,Mozambique,1,-1
20220805,Myanmar,10,0
20220805,Namibia,4,0
20220805,Nepal,18,-0.111111111
20220805,Netherlands,311,-0.479099678
20220805,New Zealand,60,-0.416666667
20220805,Nicaragua,5,-0.8
20220805,Niger,215,-0.190697674
20220805,Norway,129,-0.348837209
20220805,Oman,2,-0.5
20220805,Pakistan,242,-0.260330579
20220805,Panama,16,-0.4375
20220805,Papua New Guinea,1,1
20220805,Paraguay,5,0
20220805,Peru,9,-0.222222222
20220805,Philippines,33,-0.212121212
20220805,Poland,207,-0.425120773
20220805,Portugal,167,-0.365269461
20220805,Puerto Rico,4,0.25
20220805,Qatar,16,-0.125
20220805,Republic of Serbia,16,-0.4375
20220805,Romania,75,-0.4
20220805,Russia,151,-0.40397351
20220805,Rwanda,3,-0.666666667
20220805,Saudi Arabia,20,-0.5
20220805,Senegal,1,0
20220805,Sierra Leone,1,-1
20220805,Slovakia,21,-0.238095238
20220805,Slovenia,11,-0.454545455
20220805,Somalia,8,-0.25
20220805,Somaliland,2,-0.5
20220805,South Africa,234,-0.230769231
20220805,South Korea,21,-0.380952381
20220805,Spain,122,-0.106557377
20220805,Sri Lanka,42,-0.119047619
20220805,Sudan,1,-1
20220805,Swaziland,3,-1
20220805,Sweden,232,-0.482758621
20220805,Switzerland,144,-0.368055556
20220805,Syria,25,-0.4
20220805,Taiwan,178,-0.095505618
20220805,Thailand,61,-0.147540984
20220805,The Bahamas,1,0
20220805,Trinidad and Tobago,5,-0.4
20220805,Tunisia,4,-0.25
20220805,Turkey,42,-0.285714286
20220805,USA,2692,-0.288261516
20220805,Uganda,56,-0.178571429
20220805,Ukraine,2152,-0.462825279
20220805,United Arab Emirates,41,0.048780488
20220805,Uruguay,9,-0.555555556
20220805,Uzbekistan,2,0.5
20220805,Vanuatu,1,-1
20220805,Venezuela,61,-0.180327869
20220805,Vietnam,11,-0.272727273
20220805,Yemen,2,-0.5
20220805,Zambia,5,-0.8
20220805,Zimbabwe,10,-0.4
20220806,Afghanistan,30,-0.566666667
20220806,Albania,10,-0.3
20220806,Algeria,39,-0.512820513
20220806,Angola,1,0
20220806,Antarctica,13,-0.769230769
20220806,Argentina,68,-0.544117647
20220806,Armenia,19,-0.421052632
20220806,Australia,565,-0.511504425
20220806,Austria,99,-0.484848485
20220806,Azerbaijan,8,-0.875
20220806,Bangladesh,100,-0.46
20220806,Belarus,15,-0.4
20220806,Belgium,212,-0.466981132
20220806,Belize,9,-0.222222222
20220806,Benin,3,-0.333333333
20220806,Bolivia,3,-1
20220806,Bosnia and Herzegovina,7,-0.714285714
20220806,Botswana,3,-0.333333333
20220806,Brazil,68,-0.397058824
20220806,Brunei,5,-0.4
20220806,Bulgaria,94,-0.425531915
20220806,Burkina Faso,2,-0.5
20220806,Cambodia,5,-0.6
20220806,Cameroon,5,-0.4
20220806,Canada,1031,-0.483026188
20220806,Central African Republic,2,0
20220806,Chile,68,-0.544117647
20220806,China,71,-0.521126761
20220806,Colombia,60,-0.666666667
20220806,Costa Rica,14,-0.857142857
20220806,Croatia,18,-0.277777778
20220806,Cuba,19,-0.631578947
20220806,Cyprus,25,-0.24
20220806,Czech Republic,57,-0.596491228
20220806,Denmark,80,-0.4
20220806,Djibouti,5,-0.6
20220806,Dominican Republic,3,0.333333333
20220806,East Timor,1,-1
20220806,Ecuador,24,-0.458333333
20220806,Egypt,434,-0.433179724
20220806,El Salvador,5,-0.6
20220806,England,2009,-0.535589846
20220806,Equatorial Guinea,1,-1
20220806,Eritrea,6,-0.833333333
20220806,Estonia,102,-0.333333333
20220806,Ethiopia,19,-0.315789474
20220806,Falkland Islands,1,-1
20220806,Fiji,3,-1
20220806,Finland,419,-0.639618138
20220806,France,759,-0.537549407
20220806,Gambia,2,-1
20220806,Georgia,125,-0.544
20220806,Germany,871,-0.580941447
20220806,Ghana,41,-0.414634146
20220806,Greece,58,-0.327586207
20220806,Greenland,3,-0.333333333
20220806,Guatemala,6,-0.333333333
20220806,Guyana,1,0
20220806,Haiti,1,0
20220806,Honduras,5,0
20220806,Hungary,41,-0.585365854
20220806,Iceland,13,-0.307692308
20220806,India,1763,-0.530913216
20220806,Indonesia,439,-0.485193622
20220806,Iran,84,-0.333333333
20220806,Iraq,25,-0.28
20220806,Ireland,578,-0.510380623
20220806,Israel,246,-0.699186992
20220806,Italy,213,-0.483568075
20220806,Jamaica,9,-0.777777778
20220806,Japan,264,-0.443181818
20220806,Jordan,150,-0.573333333
20220806,Kazakhstan,14,-0.214285714
20220806,Kenya,81,-0.469135802
20220806,Kosovo,12,0
20220806,Kuwait,131,-0.41221374
20220806,Latvia,84,-0.547619048
20220806,Lebanon,77,-0.519480519
20220806,Lesotho,1,0
20220806,Liberia,4,-0.25
20220806,Libya,27,-0.037037037
20220806,Lithuania,74,-0.621621622
20220806,Luxembourg,22,-0.454545455
20220806,Macedonia,1,0
20220806,Madagascar,9,-0.444444444
20220806,Malawi,11,-0.727272727
20220806,Malaysia,379,-0.525065963
20220806,Mali,10,0
20220806,Mauritania,2,-0.5
20220806,Mexico,103,-0.504854369
20220806,Moldova,4,-0.5
20220806,Mongolia,10,-0.4
20220806,Montenegro,3,-0.333333333
20220806,Morocco,33,-0.515151515
20220806,Nepal,21,-0.285714286
20220806,Netherlands,341,-0.445747801
20220806,New Zealand,109,-0.559633028
20220806,Nicaragua,12,-0.666666667
20220806,Niger,281,-0.43772242
20220806,North Korea,1,0
20220806,Norway,155,-0.561290323
20220806,Oman,51,-0.588235294
20220806,Pakistan,2095,-0.529355609
20220806,Panama,31,-0.290322581
20220806,Paraguay,5,-0.8
20220806,Peru,21,-0.238095238
20220806,Philippines,26,-0.269230769
20220806,Poland,197,-0.441624365
20220806,Portugal,208,-0.596153846
20220806,Puerto Rico,31,-0.451612903
20220806,Qatar,99,-0.585858586
20220806,Republic of Serbia,13,-0.461538462
20220806,Romania,78,-0.371794872
20220806,Russia,160,-0.46875
20220806,Rwanda,16,0
20220806,Saudi Arabia,112,-0.553571429
20220806,Senegal,6,-0.5
20220806,Sierra Leone,2,0
20220806,Slovakia,13,-0.384615385
20220806,Slovenia,26,-0.346153846
20220806,Somalia,16,-0.5
20220806,Somaliland,3,-1
20220806,South Africa,338,-0.485207101
20220806,South Korea,38,-0.552631579
20220806,Spain,164,-0.292682927
20220806,Sri Lanka,62,-0.403225806
20220806,Sudan,15,-0.533333333
20220806,Suriname,1,-1
20220806,Swaziland,1,0
20220806,Sweden,356,-0.483146067
20220806,Switzerland,158,-0.506329114
20220806,Syria,45,-0.4
20220806,Taiwan,29,-0.344827586
20220806,Thailand,49,-0.306122449
20220806,The Bahamas,1,0
20220806,Trinidad and Tobago,7,-0.285714286
20220806,Tunisia,21,-0.714285714
20220806,Turkey,85,-0.541176471
20220806,USA,2874,-0.431106472
20220806,Uganda,43,-0.348837209
20220806,Ukraine,1673,-0.466228332
20220806,United Arab Emirates,141,-0.510638298
20220806,Uruguay,25,-0.6
20220806,Uzbekistan,5,-0.4
20220806,Venezuela,90,-0.5
20220806,Vietnam,23,-0.434782609
20220806,West Bank,2,-1
20220806,Western Sahara,1,0
20220806,Yemen,34,-0.529411765
20220806,Zambia,6,-0.166666667
20220806,Zimbabwe,12,-0.583333333
20220807,Afghanistan,38,-0.421052632
20220807,Albania,7,-0.428571429
20220807,Algeria,45,-0.688888889
20220807,Antarctica,22,-0.409090909
20220807,Argentina,107,-0.46728972
20220807,Armenia,25,-0.52
20220807,Australia,698,-0.485673352
20220807,Austria,61,-0.573770492
20220807,Azerbaijan,13,-0.307692308
20220807,Bangladesh,198,-0.641414141
20220807,Belarus,10,-0.7
20220807,Belgium,176,-0.318181818
20220807,Belize,3,-1
20220807,Benin,3,-0.333333333
20220807,Bolivia,1,-1
20220807,Bosnia and Herzegovina,6,-0.333333333
20220807,Botswana,2,-0.5
20220807,Brazil,71,-0.507042254
20220807,Brunei,5,-0.6
20220807,Bulgaria,79,-0.582278481
20220807,Burkina Faso,1,0
20220807,Burundi,1,0
20220807,Cambodia,6,0
20220807,Cameroon,3,-0.333333333
20220807,Canada,1224,-0.440359477
20220807,Central African Republic,3,-0.333333333
20220807,Chile,68,-0.661764706
20220807,China,84,-0.345238095
20220807,Colombia,83,-0.542168675
20220807,Costa Rica,18,-0.722222222
20220807,Croatia,13,-0.384615385
20220807,Cuba,30,-0.366666667
20220807,Cyprus,20,-0.35
20220807,Czech Republic,64,-0.453125
20220807,Denmark,110,-0.5
20220807,Djibouti,6,-0.666666667
20220807,Dominican Republic,7,-0.428571429
20220807,Ecuador,25,-0.28
20220807,Egypt,353,-0.558073654
20220807,El Salvador,8,-0.125
20220807,England,2240,-0.502232143
20220807,Eritrea,7,-0.285714286
20220807,Estonia,107,-0.635514019
20220807,Ethiopia,26,-0.230769231
20220807,Fiji,4,-0.5
20220807,Finland,436,-0.587155963
20220807,France,706,-0.463172805
20220807,Gabon,1,0
20220807,Gambia,12,-0.666666667
20220807,Georgia,255,-0.682352941
20220807,Germany,668,-0.413173653
20220807,Ghana,59,-0.406779661
20220807,Greece,119,-0.25210084
20220807,Greenland,3,-0.333333333
20220807,Guatemala,8,-0.5
20220807,Guinea,2,-1
20220807,Honduras,3,-0.333333333
20220807,Hungary,31,-0.419354839
20220807,Iceland,17,-0.294117647
20220807,India,3905,-0.434827145
20220807,Indonesia,696,-0.462643678
20220807,Iran,136,-0.477941176
20220807,Iraq,22,-0.772727273
20220807,Ireland,705,-0.554609929
20220807,Israel,343,-0.597667638
20220807,Italy,234,-0.517094017
20220807,Ivory Coast,2,-0.5
20220807,Jamaica,7,-0.571428571
20220807,Japan,222,-0.454954955
20220807,Jordan,169,-0.650887574
20220807,Kazakhstan,10,-0.6
20220807,Kenya,117,-0.461538462
20220807,Kosovo,1,0
20220807,Kuwait,158,-0.607594937
20220807,Latvia,94,-0.361702128
